filename,label
normal/noisy_normal/144_1306522408528_A1.wav,normalnoisynormal
normal/noisy_normal/144_1306522408528_C.wav,normalnoisynormal
normal/noisy_normal/146_1306778707532_D.wav,normalnoisynormal
normal/noisy_normal/147_1306523973811_B.wav,normalnoisynormal
normal/noisy_normal/149_1306776016110_A.wav,normalnoisynormal
normal/noisy_normal/150_1306776340746_A.wav,normalnoisynormal
normal/noisy_normal/151_1306779785624_C.wav,normalnoisynormal
normal/noisy_normal/154_1306935608852_C.wav,normalnoisynormal
normal/noisy_normal/155_1306935902813_A.wav,normalnoisynormal
normal/noisy_normal/155_1306935902813_C.wav,normalnoisynormal
normal/noisy_normal/157_1306937583792_A.wav,normalnoisynormal
normal/noisy_normal/157_1306937583792_B.wav,normalnoisynormal
normal/noisy_normal/158_1306947254705_B1.wav,normalnoisynormal
normal/noisy_normal/158_1306947254705_D.wav,normalnoisynormal
normal/noisy_normal/159_1307018640315_A1.wav,normalnoisynormal
normal/noisy_normal/159_1307018640315_B.wav,normalnoisynormal
normal/noisy_normal/163_1307104470471_D1.wav,normalnoisynormal
normal/noisy_normal/167_1307111318050_A1.wav,normalnoisynormal
normal/noisy_normal/167_1307111318050_B.wav,normalnoisynormal
normal/noisy_normal/168_1307970069434_A1.wav,normalnoisynormal
normal/noisy_normal/169_1307970398039_A.wav,normalnoisynormal
normal/noisy_normal/170_1307970562729_C1.wav,normalnoisynormal
normal/noisy_normal/172_1307971284351_A.wav,normalnoisynormal
normal/noisy_normal/173_1307973611151_B.wav,normalnoisynormal
normal/noisy_normal/173_1307973611151_C1.wav,normalnoisynormal
normal/noisy_normal/176_1307988171173_D.wav,normalnoisynormal
normal/noisy_normal/178_1307989887769_B1.wav,normalnoisynormal
normal/noisy_normal/181_1308052613891_A.wav,normalnoisynormal
normal/noisy_normal/182_1308053371395_B.wav,normalnoisynormal
normal/noisy_normal/188_1308074301731_A.wav,normalnoisynormal
normal/noisy_normal/189_1308075231945_A1.wav,normalnoisynormal
normal/noisy_normal/194_1308139824187_C.wav,normalnoisynormal
normal/noisy_normal/198_1308141739338_D.wav,normalnoisynormal
normal/noisy_normal/207_1308159792607_D.wav,normalnoisynormal
normal/noisy_normal/216_1308245839516_D.wav,normalnoisynormal
normal/noisy_normal/234_1308748855534_B.wav,normalnoisynormal
normal/noisy_normal/246_1309199278902_D.wav,normalnoisynormal
normal/noisy_normal/258_1309352253234_A.wav,normalnoisynormal
normal/noisy_normal/264_1309356143724_B.wav,normalnoisynormal
normal/noisy_normal/264_1309356143724_C.wav,normalnoisynormal
normal/noisy_normal/264_1309356143724_D.wav,normalnoisynormal
normal/noisy_normal/270_1309369533040_A.wav,normalnoisynormal
normal/noisy_normal/270_1309369533040_B.wav,normalnoisynormal
normal/noisy_normal/271_1309369876160_A.wav,normalnoisynormal
normal/noisy_normal/271_1309369876160_C.wav,normalnoisynormal
normal/noisy_normal/271_1309369876160_D.wav,normalnoisynormal
normal/noisy_normal/278_1311163365896_B.wav,normalnoisynormal
normal/noisy_normal/284_1311168471850_A.wav,normalnoisynormal
normal/noisy_normal/284_1311168471850_B.wav,normalnoisynormal
normal/noisy_normal/285_1311169246969_C.wav,normalnoisynormal
normal/noisy_normal/296_1311682952647_C.wav,normalnoisynormal
normal/noisy_normal/296_1311682952647_D.wav,normalnoisynormal
